date,hits,keyword,geo
2016-04-01T00:00:00Z,1,valentine's day,world
2016-05-01T00:00:00Z,1,valentine's day,world
2016-06-01T00:00:00Z,1,valentine's day,world
2016-07-01T00:00:00Z,1,valentine's day,world
2016-08-01T00:00:00Z,1,valentine's day,world
2016-09-01T00:00:00Z,3,valentine's day,world
2016-10-01T00:00:00Z,1,valentine's day,world
2016-11-01T00:00:00Z,2,valentine's day,world
2016-12-01T00:00:00Z,2,valentine's day,world
2017-01-01T00:00:00Z,17,valentine's day,world
2017-02-01T00:00:00Z,100,valentine's day,world
2017-03-01T00:00:00Z,2,valentine's day,world
2017-04-01T00:00:00Z,1,valentine's day,world
2017-05-01T00:00:00Z,1,valentine's day,world
2017-06-01T00:00:00Z,1,valentine's day,world
2017-07-01T00:00:00Z,1,valentine's day,world
2017-08-01T00:00:00Z,1,valentine's day,world
2017-09-01T00:00:00Z,3,valentine's day,world
2017-10-01T00:00:00Z,1,valentine's day,world
2017-11-01T00:00:00Z,2,valentine's day,world
2017-12-01T00:00:00Z,2,valentine's day,world
2018-01-01T00:00:00Z,16,valentine's day,world
2018-02-01T00:00:00Z,94,valentine's day,world
2018-03-01T00:00:00Z,2,valentine's day,world
2018-04-01T00:00:00Z,1,valentine's day,world
2018-05-01T00:00:00Z,1,valentine's day,world
2018-06-01T00:00:00Z,1,valentine's day,world
2018-07-01T00:00:00Z,1,valentine's day,world
2018-08-01T00:00:00Z,1,valentine's day,world
2018-09-01T00:00:00Z,2,valentine's day,world
2018-10-01T00:00:00Z,1,valentine's day,world
2018-11-01T00:00:00Z,2,valentine's day,world
2018-12-01T00:00:00Z,2,valentine's day,world
2008-01-01T00:00:00Z,4,eid al-fitr,world
2008-02-01T00:00:00Z,4,eid al-fitr,world
2008-03-01T00:00:00Z,2,eid al-fitr,world
2008-04-01T00:00:00Z,1,eid al-fitr,world
2008-05-01T00:00:00Z,3,eid al-fitr,world
2008-06-01T00:00:00Z,2,eid al-fitr,world
2008-07-01T00:00:00Z,4,eid al-fitr,world
2008-08-01T00:00:00Z,15,eid al-fitr,world
2008-09-01T00:00:00Z,100,eid al-fitr,world
2008-10-01T00:00:00Z,31,eid al-fitr,world
2008-11-01T00:00:00Z,4,eid al-fitr,world
2008-12-01T00:00:00Z,12,eid al-fitr,world
2009-01-01T00:00:00Z,3,eid al-fitr,world
2009-02-01T00:00:00Z,2,eid al-fitr,world
2009-03-01T00:00:00Z,4,eid al-fitr,world
2009-04-01T00:00:00Z,4,eid al-fitr,world
2009-05-01T00:00:00Z,3,eid al-fitr,world
2009-06-01T00:00:00Z,2,eid al-fitr,world
2009-07-01T00:00:00Z,2,eid al-fitr,world
2009-08-01T00:00:00Z,8,eid al-fitr,world
2009-09-01T00:00:00Z,51,eid al-fitr,world
2009-10-01T00:00:00Z,4,eid al-fitr,world
2009-11-01T00:00:00Z,6,eid al-fitr,world
2009-12-01T00:00:00Z,6,eid al-fitr,world
2010-01-01T00:00:00Z,14,eid al-fitr,world
2010-02-01T00:00:00Z,9,eid al-fitr,world
2010-03-01T00:00:00Z,2,eid al-fitr,world
2010-04-01T00:00:00Z,6,eid al-fitr,world
2010-05-01T00:00:00Z,7,eid al-fitr,world
2010-06-01T00:00:00Z,5,eid al-fitr,world
2010-07-01T00:00:00Z,4,eid al-fitr,world
2010-08-01T00:00:00Z,16,eid al-fitr,world
2010-09-01T00:00:00Z,61,eid al-fitr,world
2010-10-01T00:00:00Z,4,eid al-fitr,world
2010-11-01T00:00:00Z,5,eid al-fitr,world
2010-12-01T00:00:00Z,6,eid al-fitr,world
2011-01-01T00:00:00Z,2,eid al-fitr,world
2011-02-01T00:00:00Z,3,eid al-fitr,world
2011-03-01T00:00:00Z,3,eid al-fitr,world
2011-04-01T00:00:00Z,3,eid al-fitr,world
2011-05-01T00:00:00Z,5,eid al-fitr,world
2011-06-01T00:00:00Z,4,eid al-fitr,world
2011-07-01T00:00:00Z,6,eid al-fitr,world
2011-08-01T00:00:00Z,64,eid al-fitr,world
2011-09-01T00:00:00Z,11,eid al-fitr,world
2011-10-01T00:00:00Z,4,eid al-fitr,world
2011-11-01T00:00:00Z,7,eid al-fitr,world
2011-12-01T00:00:00Z,4,eid al-fitr,world
2012-01-01T00:00:00Z,2,eid al-fitr,world
2012-02-01T00:00:00Z,2,eid al-fitr,world
2012-03-01T00:00:00Z,3,eid al-fitr,world
2012-04-01T00:00:00Z,2,eid al-fitr,world
2012-05-01T00:00:00Z,3,eid al-fitr,world
2012-06-01T00:00:00Z,4,eid al-fitr,world
2012-07-01T00:00:00Z,6,eid al-fitr,world
2012-08-01T00:00:00Z,39,eid al-fitr,world
2012-09-01T00:00:00Z,4,eid al-fitr,world
2012-10-01T00:00:00Z,5,eid al-fitr,world
2012-11-01T00:00:00Z,5,eid al-fitr,world
2012-12-01T00:00:00Z,4,eid al-fitr,world
2013-01-01T00:00:00Z,3,eid al-fitr,world
2013-02-01T00:00:00Z,3,eid al-fitr,world
2013-03-01T00:00:00Z,3,eid al-fitr,world
2013-04-01T00:00:00Z,2,eid al-fitr,world
2013-05-01T00:00:00Z,4,eid al-fitr,world
2013-06-01T00:00:00Z,2,eid al-fitr,world
2013-07-01T00:00:00Z,20,eid al-fitr,world
2013-08-01T00:00:00Z,65,eid al-fitr,world
2013-09-01T00:00:00Z,4,eid al-fitr,world
2013-10-01T00:00:00Z,10,eid al-fitr,world
2013-11-01T00:00:00Z,4,eid al-fitr,world
2013-12-01T00:00:00Z,3,eid al-fitr,world
2014-01-01T00:00:00Z,3,eid al-fitr,world
2014-02-01T00:00:00Z,2,eid al-fitr,world
2014-03-01T00:00:00Z,3,eid al-fitr,world
2014-04-01T00:00:00Z,4,eid al-fitr,world
2014-05-01T00:00:00Z,3,eid al-fitr,world
2014-06-01T00:00:00Z,5,eid al-fitr,world
2014-07-01T00:00:00Z,48,eid al-fitr,world
2014-08-01T00:00:00Z,5,eid al-fitr,world
2014-09-01T00:00:00Z,3,eid al-fitr,world
2014-10-01T00:00:00Z,5,eid al-fitr,world
2014-11-01T00:00:00Z,4,eid al-fitr,world
2014-12-01T00:00:00Z,4,eid al-fitr,world
2015-01-01T00:00:00Z,3,eid al-fitr,world
2015-02-01T00:00:00Z,3,eid al-fitr,world
2015-03-01T00:00:00Z,7,eid al-fitr,world
2015-04-01T00:00:00Z,3,eid al-fitr,world
2015-05-01T00:00:00Z,4,eid al-fitr,world
2015-06-01T00:00:00Z,7,eid al-fitr,world
2015-07-01T00:00:00Z,59,eid al-fitr,world
2015-08-01T00:00:00Z,2,eid al-fitr,world
2015-09-01T00:00:00Z,6,eid al-fitr,world
2015-10-01T00:00:00Z,3,eid al-fitr,world
2015-11-01T00:00:00Z,4,eid al-fitr,world
2015-12-01T00:00:00Z,6,eid al-fitr,world
2016-01-01T00:00:00Z,3,eid al-fitr,world
2016-02-01T00:00:00Z,3,eid al-fitr,world
2016-03-01T00:00:00Z,2,eid al-fitr,world
2016-04-01T00:00:00Z,3,eid al-fitr,world
2016-05-01T00:00:00Z,4,eid al-fitr,world
2016-06-01T00:00:00Z,14,eid al-fitr,world
2016-07-01T00:00:00Z,49,eid al-fitr,world
2016-08-01T00:00:00Z,3,eid al-fitr,world
2016-09-01T00:00:00Z,6,eid al-fitr,world
2016-10-01T00:00:00Z,3,eid al-fitr,world
2016-11-01T00:00:00Z,4,eid al-fitr,world
2016-12-01T00:00:00Z,6,eid al-fitr,world
2017-01-01T00:00:00Z,4,eid al-fitr,world
2017-02-01T00:00:00Z,2,eid al-fitr,world
2017-03-01T00:00:00Z,6,eid al-fitr,world
2017-04-01T00:00:00Z,6,eid al-fitr,world
2017-05-01T00:00:00Z,9,eid al-fitr,world
2017-06-01T00:00:00Z,45,eid al-fitr,world
2017-07-01T00:00:00Z,4,eid al-fitr,world
2017-08-01T00:00:00Z,5,eid al-fitr,world
2017-09-01T00:00:00Z,4,eid al-fitr,world
2017-10-01T00:00:00Z,3,eid al-fitr,world
2017-11-01T00:00:00Z,5,eid al-fitr,world
2017-12-01T00:00:00Z,5,eid al-fitr,world
2018-01-01T00:00:00Z,4,eid al-fitr,world
2018-02-01T00:00:00Z,6,eid al-fitr,world
2018-03-01T00:00:00Z,11,eid al-fitr,world
2018-04-01T00:00:00Z,13,eid al-fitr,world
2018-05-01T00:00:00Z,28,eid al-fitr,world
2018-06-01T00:00:00Z,87,eid al-fitr,world
2018-07-01T00:00:00Z,4,eid al-fitr,world
2018-08-01T00:00:00Z,7,eid al-fitr,world
2018-09-01T00:00:00Z,3,eid al-fitr,world
2018-10-01T00:00:00Z,3,eid al-fitr,world
2018-11-01T00:00:00Z,6,eid al-fitr,world
2018-12-01T00:00:00Z,6,eid al-fitr,world
2008-01-01T00:00:00Z,15,sunscreen,world
2008-02-01T00:00:00Z,17,sunscreen,world
2008-03-01T00:00:00Z,23,sunscreen,world
2008-04-01T00:00:00Z,31,sunscreen,world
2008-05-01T00:00:00Z,44,sunscreen,world
2008-06-01T00:00:00Z,42,sunscreen,world
2008-07-01T00:00:00Z,40,sunscreen,world
2008-08-01T00:00:00Z,23,sunscreen,world
2008-09-01T00:00:00Z,17,sunscreen,world
2008-10-01T00:00:00Z,15,sunscreen,world
2008-11-01T00:00:00Z,14,sunscreen,world
2008-12-01T00:00:00Z,14,sunscreen,world
2009-01-01T00:00:00Z,16,sunscreen,world
2009-02-01T00:00:00Z,18,sunscreen,world
2009-03-01T00:00:00Z,24,sunscreen,world
2009-04-01T00:00:00Z,34,sunscreen,world
2009-05-01T00:00:00Z,42,sunscreen,world
2009-06-01T00:00:00Z,43,sunscreen,world
2009-07-01T00:00:00Z,37,sunscreen,world
2009-08-01T00:00:00Z,27,sunscreen,world
2009-09-01T00:00:00Z,18,sunscreen,world
2009-10-01T00:00:00Z,16,sunscreen,world
2009-11-01T00:00:00Z,16,sunscreen,world
2009-12-01T00:00:00Z,16,sunscreen,world
2010-01-01T00:00:00Z,17,sunscreen,world
2010-02-01T00:00:00Z,18,sunscreen,world
2010-03-01T00:00:00Z,25,sunscreen,world
2010-04-01T00:00:00Z,34,sunscreen,world
2010-05-01T00:00:00Z,46,sunscreen,world
2010-06-01T00:00:00Z,52,sunscreen,world
2010-07-01T00:00:00Z,45,sunscreen,world
2010-08-01T00:00:00Z,26,sunscreen,world
2010-09-01T00:00:00Z,18,sunscreen,world
2010-10-01T00:00:00Z,16,sunscreen,world
2010-11-01T00:00:00Z,15,sunscreen,world
2010-12-01T00:00:00Z,15,sunscreen,world
2011-01-01T00:00:00Z,17,sunscreen,world
2011-02-01T00:00:00Z,19,sunscreen,world
2011-03-01T00:00:00Z,23,sunscreen,world
2011-04-01T00:00:00Z,36,sunscreen,world
2011-05-01T00:00:00Z,42,sunscreen,world
2011-06-01T00:00:00Z,49,sunscreen,world
2011-07-01T00:00:00Z,40,sunscreen,world
2011-08-01T00:00:00Z,26,sunscreen,world
2011-09-01T00:00:00Z,19,sunscreen,world
2011-10-01T00:00:00Z,17,sunscreen,world
2011-11-01T00:00:00Z,15,sunscreen,world
2011-12-01T00:00:00Z,15,sunscreen,world
2012-01-01T00:00:00Z,18,sunscreen,world
2012-02-01T00:00:00Z,19,sunscreen,world
2012-03-01T00:00:00Z,28,sunscreen,world
2012-04-01T00:00:00Z,33,sunscreen,world
2012-05-01T00:00:00Z,51,sunscreen,world
2012-06-01T00:00:00Z,49,sunscreen,world
2012-07-01T00:00:00Z,45,sunscreen,world
2012-08-01T00:00:00Z,31,sunscreen,world
2012-09-01T00:00:00Z,21,sunscreen,world
2012-10-01T00:00:00Z,18,sunscreen,world
2012-11-01T00:00:00Z,17,sunscreen,world
2012-12-01T00:00:00Z,16,sunscreen,world
2013-01-01T00:00:00Z,18,sunscreen,world
2013-02-01T00:00:00Z,20,sunscreen,world
2013-03-01T00:00:00Z,27,sunscreen,world
2013-04-01T00:00:00Z,40,sunscreen,world
2013-05-01T00:00:00Z,50,sunscreen,world
2013-06-01T00:00:00Z,56,sunscreen,world
2013-07-01T00:00:00Z,53,sunscreen,world
2013-08-01T00:00:00Z,32,sunscreen,world
2013-09-01T00:00:00Z,22,sunscreen,world
2013-10-01T00:00:00Z,19,sunscreen,world
2013-11-01T00:00:00Z,18,sunscreen,world
2013-12-01T00:00:00Z,17,sunscreen,world
2014-01-01T00:00:00Z,22,sunscreen,world
2014-02-01T00:00:00Z,23,sunscreen,world
2014-03-01T00:00:00Z,31,sunscreen,world
2014-04-01T00:00:00Z,43,sunscreen,world
2014-05-01T00:00:00Z,57,sunscreen,world
2014-06-01T00:00:00Z,60,sunscreen,world
2014-07-01T00:00:00Z,53,sunscreen,world
2014-08-01T00:00:00Z,35,sunscreen,world
2014-09-01T00:00:00Z,25,sunscreen,world
2014-10-01T00:00:00Z,22,sunscreen,world
2014-11-01T00:00:00Z,21,sunscreen,world
2014-12-01T00:00:00Z,19,sunscreen,world
2015-01-01T00:00:00Z,24,sunscreen,world
2015-02-01T00:00:00Z,25,sunscreen,world
2015-03-01T00:00:00Z,35,sunscreen,world
2015-04-01T00:00:00Z,51,sunscreen,world
2015-05-01T00:00:00Z,63,sunscreen,world
2015-06-01T00:00:00Z,71,sunscreen,world
2015-07-01T00:00:00Z,62,sunscreen,world
2015-08-01T00:00:00Z,44,sunscreen,world
2015-09-01T00:00:00Z,28,sunscreen,world
2015-10-01T00:00:00Z,25,sunscreen,world
2015-11-01T00:00:00Z,24,sunscreen,world
2015-12-01T00:00:00Z,24,sunscreen,world
2016-01-01T00:00:00Z,27,sunscreen,world
2016-02-01T00:00:00Z,32,sunscreen,world
2016-03-01T00:00:00Z,41,sunscreen,world
2016-04-01T00:00:00Z,57,sunscreen,world
2016-05-01T00:00:00Z,73,sunscreen,world
2016-06-01T00:00:00Z,76,sunscreen,world
2016-07-01T00:00:00Z,69,sunscreen,world
2016-08-01T00:00:00Z,47,sunscreen,world
2016-09-01T00:00:00Z,32,sunscreen,world
2016-10-01T00:00:00Z,28,sunscreen,world
2016-11-01T00:00:00Z,27,sunscreen,world
2016-12-01T00:00:00Z,28,sunscreen,world
2017-01-01T00:00:00Z,32,sunscreen,world
2017-02-01T00:00:00Z,36,sunscreen,world
2017-03-01T00:00:00Z,48,sunscreen,world
2017-04-01T00:00:00Z,64,sunscreen,world
2017-05-01T00:00:00Z,82,sunscreen,world
2017-06-01T00:00:00Z,89,sunscreen,world
2017-07-01T00:00:00Z,77,sunscreen,world
2017-08-01T00:00:00Z,53,sunscreen,world
2017-09-01T00:00:00Z,38,sunscreen,world
2017-10-01T00:00:00Z,34,sunscreen,world
2017-11-01T00:00:00Z,32,sunscreen,world
2017-12-01T00:00:00Z,33,sunscreen,world
2018-01-01T00:00:00Z,37,sunscreen,world
2018-02-01T00:00:00Z,40,sunscreen,world
2018-03-01T00:00:00Z,53,sunscreen,world
2018-04-01T00:00:00Z,82,sunscreen,world
2018-05-01T00:00:00Z,100,sunscreen,world
2018-06-01T00:00:00Z,96,sunscreen,world
2018-07-01T00:00:00Z,96,sunscreen,world
2018-08-01T00:00:00Z,62,sunscreen,world
2018-09-01T00:00:00Z,43,sunscreen,world
2018-10-01T00:00:00Z,38,sunscreen,world
2018-11-01T00:00:00Z,37,sunscreen,world
2018-12-01T00:00:00Z,39,sunscreen,world
2008-01-01T00:00:00Z,1,donald trump,world
2008-02-01T00:00:00Z,1,donald trump,world
2008-03-01T00:00:00Z,1,donald trump,world
2008-04-01T00:00:00Z,1,donald trump,world
2008-05-01T00:00:00Z,<1,donald trump,world
2008-06-01T00:00:00Z,<1,donald trump,world
2008-07-01T00:00:00Z,<1,donald trump,world
2008-08-01T00:00:00Z,<1,donald trump,world
2008-09-01T00:00:00Z,<1,donald trump,world
2008-10-01T00:00:00Z,<1,donald trump,world
2008-11-01T00:00:00Z,<1,donald trump,world
2008-12-01T00:00:00Z,<1,donald trump,world
2009-01-01T00:00:00Z,<1,donald trump,world
2009-02-01T00:00:00Z,<1,donald trump,world
2009-03-01T00:00:00Z,<1,donald trump,world
2009-04-01T00:00:00Z,<1,donald trump,world
2009-05-01T00:00:00Z,<1,donald trump,world
2009-06-01T00:00:00Z,1,donald trump,world
2009-07-01T00:00:00Z,<1,donald trump,world
2009-08-01T00:00:00Z,<1,donald trump,world
2009-09-01T00:00:00Z,<1,donald trump,world
2009-10-01T00:00:00Z,<1,donald trump,world
2009-11-01T00:00:00Z,<1,donald trump,world
2009-12-01T00:00:00Z,<1,donald trump,world
2010-01-01T00:00:00Z,<1,donald trump,world
2010-02-01T00:00:00Z,<1,donald trump,world
2010-03-01T00:00:00Z,<1,donald trump,world
2010-04-01T00:00:00Z,<1,donald trump,world
2010-05-01T00:00:00Z,<1,donald trump,world
2010-06-01T00:00:00Z,<1,donald trump,world
2010-07-01T00:00:00Z,<1,donald trump,world
2010-08-01T00:00:00Z,<1,donald trump,world
2010-09-01T00:00:00Z,<1,donald trump,world
2010-10-01T00:00:00Z,<1,donald trump,world
2010-11-01T00:00:00Z,<1,donald trump,world
2010-12-01T00:00:00Z,<1,donald trump,world
2011-01-01T00:00:00Z,<1,donald trump,world
2011-02-01T00:00:00Z,1,donald trump,world
2011-03-01T00:00:00Z,1,donald trump,world
2011-04-01T00:00:00Z,3,donald trump,world
2011-05-01T00:00:00Z,2,donald trump,world
2011-06-01T00:00:00Z,1,donald trump,world
2011-07-01T00:00:00Z,1,donald trump,world
2011-08-01T00:00:00Z,1,donald trump,world
2011-09-01T00:00:00Z,1,donald trump,world
2011-10-01T00:00:00Z,<1,donald trump,world
2011-11-01T00:00:00Z,<1,donald trump,world
2011-12-01T00:00:00Z,1,donald trump,world
2012-01-01T00:00:00Z,<1,donald trump,world
2012-02-01T00:00:00Z,1,donald trump,world
2012-03-01T00:00:00Z,1,donald trump,world
2012-04-01T00:00:00Z,1,donald trump,world
2012-05-01T00:00:00Z,1,donald trump,world
2012-06-01T00:00:00Z,<1,donald trump,world
2012-07-01T00:00:00Z,<1,donald trump,world
2012-08-01T00:00:00Z,<1,donald trump,world
2012-09-01T00:00:00Z,<1,donald trump,world
2012-10-01T00:00:00Z,2,donald trump,world
2012-11-01T00:00:00Z,1,donald trump,world
2012-12-01T00:00:00Z,<1,donald trump,world
2013-01-01T00:00:00Z,<1,donald trump,world
2013-02-01T00:00:00Z,1,donald trump,world
2013-03-01T00:00:00Z,1,donald trump,world
2013-04-01T00:00:00Z,<1,donald trump,world
2013-05-01T00:00:00Z,<1,donald trump,world
2013-06-01T00:00:00Z,<1,donald trump,world
2013-07-01T00:00:00Z,<1,donald trump,world
2013-08-01T00:00:00Z,<1,donald trump,world
2013-09-01T00:00:00Z,<1,donald trump,world
2013-10-01T00:00:00Z,<1,donald trump,world
2013-11-01T00:00:00Z,<1,donald trump,world
2013-12-01T00:00:00Z,<1,donald trump,world
2014-01-01T00:00:00Z,<1,donald trump,world
2014-02-01T00:00:00Z,<1,donald trump,world
2014-03-01T00:00:00Z,<1,donald trump,world
2014-04-01T00:00:00Z,1,donald trump,world
2014-05-01T00:00:00Z,<1,donald trump,world
2014-06-01T00:00:00Z,<1,donald trump,world
2014-07-01T00:00:00Z,<1,donald trump,world
2014-08-01T00:00:00Z,1,donald trump,world
2014-09-01T00:00:00Z,<1,donald trump,world
2014-10-01T00:00:00Z,<1,donald trump,world
2014-11-01T00:00:00Z,<1,donald trump,world
2014-12-01T00:00:00Z,<1,donald trump,world
2015-01-01T00:00:00Z,1,donald trump,world
2015-02-01T00:00:00Z,1,donald trump,world
2015-03-01T00:00:00Z,1,donald trump,world
2015-04-01T00:00:00Z,<1,donald trump,world
2015-05-01T00:00:00Z,<1,donald trump,world
2015-06-01T00:00:00Z,4,donald trump,world
2015-07-01T00:00:00Z,7,donald trump,world
2015-08-01T00:00:00Z,9,donald trump,world
2015-09-01T00:00:00Z,8,donald trump,world
2015-10-01T00:00:00Z,5,donald trump,world
2015-11-01T00:00:00Z,6,donald trump,world
2015-12-01T00:00:00Z,11,donald trump,world
2016-01-01T00:00:00Z,10,donald trump,world
2016-02-01T00:00:00Z,17,donald trump,world
2016-03-01T00:00:00Z,29,donald trump,world
2016-04-01T00:00:00Z,14,donald trump,world
2016-05-01T00:00:00Z,16,donald trump,world
2016-06-01T00:00:00Z,16,donald trump,world
2016-07-01T00:00:00Z,24,donald trump,world
2016-08-01T00:00:00Z,22,donald trump,world
2016-09-01T00:00:00Z,24,donald trump,world
2016-10-01T00:00:00Z,48,donald trump,world
2016-11-01T00:00:00Z,100,donald trump,world
2016-12-01T00:00:00Z,24,donald trump,world
2017-01-01T00:00:00Z,67,donald trump,world
2017-02-01T00:00:00Z,49,donald trump,world
2017-03-01T00:00:00Z,29,donald trump,world
2017-04-01T00:00:00Z,23,donald trump,world
2017-05-01T00:00:00Z,29,donald trump,world
2017-06-01T00:00:00Z,25,donald trump,world
2017-07-01T00:00:00Z,22,donald trump,world
2017-08-01T00:00:00Z,25,donald trump,world
2017-09-01T00:00:00Z,20,donald trump,world
2017-10-01T00:00:00Z,21,donald trump,world
2017-11-01T00:00:00Z,19,donald trump,world
2017-12-01T00:00:00Z,20,donald trump,world
2018-01-01T00:00:00Z,23,donald trump,world
2018-02-01T00:00:00Z,18,donald trump,world
2018-03-01T00:00:00Z,18,donald trump,world
2018-04-01T00:00:00Z,19,donald trump,world
2018-05-01T00:00:00Z,16,donald trump,world
2018-06-01T00:00:00Z,21,donald trump,world
2018-07-01T00:00:00Z,21,donald trump,world
2018-08-01T00:00:00Z,20,donald trump,world
2018-09-01T00:00:00Z,19,donald trump,world
2018-10-01T00:00:00Z,17,donald trump,world
2018-11-01T00:00:00Z,19,donald trump,world
2018-12-01T00:00:00Z,20,donald trump,world
2008-01-01T00:00:00Z,59,cat,world
2008-02-01T00:00:00Z,57,cat,world
2008-03-01T00:00:00Z,58,cat,world
2008-04-01T00:00:00Z,56,cat,world
2008-05-01T00:00:00Z,58,cat,world
2008-06-01T00:00:00Z,57,cat,world
2008-07-01T00:00:00Z,57,cat,world
2008-08-01T00:00:00Z,59,cat,world
2008-09-01T00:00:00Z,58,cat,world
2008-10-01T00:00:00Z,61,cat,world
2008-11-01T00:00:00Z,59,cat,world
2008-12-01T00:00:00Z,59,cat,world
2009-01-01T00:00:00Z,59,cat,world
2009-02-01T00:00:00Z,58,cat,world
2009-03-01T00:00:00Z,57,cat,world
2009-04-01T00:00:00Z,57,cat,world
2009-05-01T00:00:00Z,57,cat,world
2009-06-01T00:00:00Z,56,cat,world
2009-07-01T00:00:00Z,58,cat,world
2009-08-01T00:00:00Z,60,cat,world
2009-09-01T00:00:00Z,59,cat,world
2009-10-01T00:00:00Z,60,cat,world
2009-11-01T00:00:00Z,60,cat,world
2009-12-01T00:00:00Z,60,cat,world
2010-01-01T00:00:00Z,60,cat,world
2010-02-01T00:00:00Z,59,cat,world
2010-03-01T00:00:00Z,58,cat,world
2010-04-01T00:00:00Z,58,cat,world
2010-05-01T00:00:00Z,59,cat,world
2010-06-01T00:00:00Z,56,cat,world
2010-07-01T00:00:00Z,60,cat,world
2010-08-01T00:00:00Z,62,cat,world
2010-09-01T00:00:00Z,59,cat,world
2010-10-01T00:00:00Z,61,cat,world
2010-11-01T00:00:00Z,61,cat,world
2010-12-01T00:00:00Z,60,cat,world
2011-01-01T00:00:00Z,60,cat,world
2011-02-01T00:00:00Z,59,cat,world
2011-03-01T00:00:00Z,57,cat,world
2011-04-01T00:00:00Z,60,cat,world
2011-05-01T00:00:00Z,61,cat,world
2011-06-01T00:00:00Z,63,cat,world
2011-07-01T00:00:00Z,62,cat,world
2011-08-01T00:00:00Z,64,cat,world
2011-09-01T00:00:00Z,63,cat,world
2011-10-01T00:00:00Z,67,cat,world
2011-11-01T00:00:00Z,66,cat,world
2011-12-01T00:00:00Z,68,cat,world
2012-01-01T00:00:00Z,67,cat,world
2012-02-01T00:00:00Z,69,cat,world
2012-03-01T00:00:00Z,65,cat,world
2012-04-01T00:00:00Z,66,cat,world
2012-05-01T00:00:00Z,66,cat,world
2012-06-01T00:00:00Z,65,cat,world
2012-07-01T00:00:00Z,67,cat,world
2012-08-01T00:00:00Z,68,cat,world
2012-09-01T00:00:00Z,68,cat,world
2012-10-01T00:00:00Z,70,cat,world
2012-11-01T00:00:00Z,70,cat,world
2012-12-01T00:00:00Z,74,cat,world
2013-01-01T00:00:00Z,72,cat,world
2013-02-01T00:00:00Z,73,cat,world
2013-03-01T00:00:00Z,73,cat,world
2013-04-01T00:00:00Z,72,cat,world
2013-05-01T00:00:00Z,73,cat,world
2013-06-01T00:00:00Z,74,cat,world
2013-07-01T00:00:00Z,72,cat,world
2013-08-01T00:00:00Z,75,cat,world
2013-09-01T00:00:00Z,73,cat,world
2013-10-01T00:00:00Z,80,cat,world
2013-11-01T00:00:00Z,78,cat,world
2013-12-01T00:00:00Z,76,cat,world
2014-01-01T00:00:00Z,77,cat,world
2014-02-01T00:00:00Z,78,cat,world
2014-03-01T00:00:00Z,75,cat,world
2014-04-01T00:00:00Z,76,cat,world
2014-05-01T00:00:00Z,85,cat,world
2014-06-01T00:00:00Z,78,cat,world
2014-07-01T00:00:00Z,80,cat,world
2014-08-01T00:00:00Z,84,cat,world
2014-09-01T00:00:00Z,78,cat,world
2014-10-01T00:00:00Z,85,cat,world
2014-11-01T00:00:00Z,86,cat,world
2014-12-01T00:00:00Z,85,cat,world
2015-01-01T00:00:00Z,85,cat,world
2015-02-01T00:00:00Z,85,cat,world
2015-03-01T00:00:00Z,86,cat,world
2015-04-01T00:00:00Z,86,cat,world
2015-05-01T00:00:00Z,85,cat,world
2015-06-01T00:00:00Z,88,cat,world
2015-07-01T00:00:00Z,89,cat,world
2015-08-01T00:00:00Z,95,cat,world
2015-09-01T00:00:00Z,91,cat,world
2015-10-01T00:00:00Z,97,cat,world
2015-11-01T00:00:00Z,100,cat,world
2015-12-01T00:00:00Z,99,cat,world
2016-01-01T00:00:00Z,97,cat,world
2016-02-01T00:00:00Z,95,cat,world
2016-03-01T00:00:00Z,91,cat,world
2016-04-01T00:00:00Z,92,cat,world
2016-05-01T00:00:00Z,90,cat,world
2016-06-01T00:00:00Z,89,cat,world
2016-07-01T00:00:00Z,91,cat,world
2016-08-01T00:00:00Z,88,cat,world
2016-09-01T00:00:00Z,88,cat,world
2016-10-01T00:00:00Z,94,cat,world
2016-11-01T00:00:00Z,88,cat,world
2016-12-01T00:00:00Z,90,cat,world
2017-01-01T00:00:00Z,88,cat,world
2017-02-01T00:00:00Z,86,cat,world
2017-03-01T00:00:00Z,83,cat,world
2017-04-01T00:00:00Z,85,cat,world
2017-05-01T00:00:00Z,84,cat,world
2017-06-01T00:00:00Z,84,cat,world
2017-07-01T00:00:00Z,89,cat,world
2017-08-01T00:00:00Z,89,cat,world
2017-09-01T00:00:00Z,86,cat,world
2017-10-01T00:00:00Z,91,cat,world
2017-11-01T00:00:00Z,88,cat,world
2017-12-01T00:00:00Z,89,cat,world
2018-01-01T00:00:00Z,88,cat,world
2018-02-01T00:00:00Z,84,cat,world
2018-03-01T00:00:00Z,85,cat,world
2018-04-01T00:00:00Z,83,cat,world
2018-05-01T00:00:00Z,83,cat,world
2018-06-01T00:00:00Z,84,cat,world
2018-07-01T00:00:00Z,88,cat,world
2018-08-01T00:00:00Z,91,cat,world
2018-09-01T00:00:00Z,86,cat,world
2018-10-01T00:00:00Z,92,cat,world
2018-11-01T00:00:00Z,91,cat,world
2018-12-01T00:00:00Z,91,cat,world
