date,hits,keyword
2015-10-11,0.684463486621542,valentine's day
2015-10-12,0.684463486621542,valentine's day
2015-10-13,0.684463486621542,valentine's day
2015-10-14,0.684463486621542,valentine's day
2015-10-15,0.684463486621542,valentine's day
2015-10-16,0.684463486621542,valentine's day
2015-10-17,0.684463486621542,valentine's day
2015-10-18,0.684463486621542,valentine's day
2015-10-19,0.684463486621542,valentine's day
2015-10-20,0.684463486621542,valentine's day
2015-10-21,0.684463486621542,valentine's day
2015-10-22,0.684463486621542,valentine's day
2015-10-23,0.684463486621542,valentine's day
2015-10-24,0.684463486621542,valentine's day
2015-10-25,0.684463486621542,valentine's day
2015-10-26,0.684463486621542,valentine's day
2015-10-27,0.684463486621542,valentine's day
2015-10-28,0.684463486621542,valentine's day
2015-10-29,0.684463486621542,valentine's day
2015-10-30,0.684463486621542,valentine's day
2015-10-31,0.855579358276928,valentine's day
2015-11-01,1.02669522993231,valentine's day
2015-11-02,0.855579358276928,valentine's day
2015-11-03,1.88227458820924,valentine's day
2015-11-04,2.73785394648617,valentine's day
2015-11-05,1.02669522993231,valentine's day
2015-11-06,0.855579358276928,valentine's day
2015-11-07,0.855579358276928,valentine's day
2015-11-08,0.855579358276928,valentine's day
2015-11-09,0.855579358276928,valentine's day
2015-11-10,0.684463486621542,valentine's day
2015-11-11,0.855579358276928,valentine's day
2015-11-12,0.855579358276928,valentine's day
2015-11-13,0.855579358276928,valentine's day
2015-11-14,1.02669522993231,valentine's day
2015-11-15,0.855579358276928,valentine's day
2015-11-16,0.684463486621542,valentine's day
2015-11-17,0.855579358276928,valentine's day
2015-11-18,0.855579358276928,valentine's day
2015-11-19,0.684463486621542,valentine's day
2015-11-20,0.855579358276928,valentine's day
2015-11-21,0.855579358276928,valentine's day
2015-11-22,0.855579358276928,valentine's day
2015-11-23,0.855579358276928,valentine's day
2015-11-24,0.684463486621542,valentine's day
2015-11-25,0.855579358276928,valentine's day
2015-11-26,0.855579358276928,valentine's day
2015-11-27,0.855579358276928,valentine's day
2015-11-28,0.855579358276928,valentine's day
2015-11-29,0.855579358276928,valentine's day
2015-11-30,0.855579358276928,valentine's day
2015-12-01,0.855579358276928,valentine's day
2015-12-02,0.855579358276928,valentine's day
2015-12-03,0.855579358276928,valentine's day
2015-12-04,0.855579358276928,valentine's day
2015-12-05,1.02669522993231,valentine's day
2015-12-06,1.02669522993231,valentine's day
2015-12-07,1.02669522993231,valentine's day
2015-12-08,1.02669522993231,valentine's day
2015-12-09,1.02669522993231,valentine's day
2015-12-10,1.02669522993231,valentine's day
2015-12-11,1.02669522993231,valentine's day
2015-12-12,1.02669522993231,valentine's day
2015-12-13,1.1978111015877,valentine's day
2015-12-14,1.36892697324309,valentine's day
2015-12-15,1.1978111015877,valentine's day
2015-12-16,1.1978111015877,valentine's day
2015-12-17,1.1978111015877,valentine's day
2015-12-18,1.1978111015877,valentine's day
2015-12-19,1.1978111015877,valentine's day
2015-12-20,1.54004284489847,valentine's day
2015-12-21,1.36892697324309,valentine's day
2015-12-22,1.36892697324309,valentine's day
2015-12-23,1.36892697324309,valentine's day
2015-12-24,1.36892697324309,valentine's day
2015-12-25,1.54004284489847,valentine's day
2015-12-26,1.71115871655386,valentine's day
2015-12-27,1.71115871655386,valentine's day
2015-12-28,1.88227458820924,valentine's day
2015-12-29,2.05339045986463,valentine's day
2015-12-30,1.76279618042489,valentine's day
2015-12-31,1.76279618042489,valentine's day
2016-01-01,1.76279618042489,valentine's day
2016-01-02,3.52559236084978,valentine's day
2016-01-03,3.52559236084978,valentine's day
2016-01-04,3.52559236084978,valentine's day
2016-01-05,3.52559236084978,valentine's day
2016-01-06,3.52559236084978,valentine's day
2016-01-07,3.52559236084978,valentine's day
2016-01-08,3.52559236084978,valentine's day
2016-01-09,3.52559236084978,valentine's day
2016-01-10,3.52559236084978,valentine's day
2016-01-11,3.52559236084978,valentine's day
2016-01-12,7.05118472169955,valentine's day
2016-01-13,7.05118472169955,valentine's day
2016-01-14,7.05118472169955,valentine's day
2016-01-15,7.05118472169955,valentine's day
2016-01-16,7.05118472169955,valentine's day
2016-01-17,7.05118472169955,valentine's day
2016-01-18,7.05118472169955,valentine's day
2016-01-19,7.05118472169955,valentine's day
2016-01-20,7.05118472169955,valentine's day
2016-01-21,7.05118472169955,valentine's day
2016-01-22,7.05118472169955,valentine's day
2016-01-23,7.05118472169955,valentine's day
2016-01-24,10.5767770825493,valentine's day
2016-01-25,10.5767770825493,valentine's day
2016-01-26,10.5767770825493,valentine's day
2016-01-27,10.5767770825493,valentine's day
2016-01-28,14.1023694433991,valentine's day
2016-01-29,14.1023694433991,valentine's day
2016-01-30,14.1023694433991,valentine's day
2016-01-31,14.1023694433991,valentine's day
2016-02-01,21.1535541650987,valentine's day
2016-02-02,24.6791465259484,valentine's day
2016-02-03,24.6791465259484,valentine's day
2016-02-04,28.2047388867982,valentine's day
2016-02-05,28.2047388867982,valentine's day
2016-02-06,28.2047388867982,valentine's day
2016-02-07,35.2559236084978,valentine's day
2016-02-08,42.3071083301973,valentine's day
2016-02-09,49.3582930518969,valentine's day
2016-02-10,56.4094777735964,valentine's day
2016-02-11,66.9862548561457,valentine's day
2016-02-12,84.6142166603946,valentine's day
2016-02-13,172.754025681639,valentine's day
2016-02-14,352.559236084978,valentine's day
2016-02-15,42.3071083301973,valentine's day
2016-02-16,10.5767770825493,valentine's day
2016-02-17,7.05118472169955,valentine's day
2016-02-18,3.52559236084978,valentine's day
2016-02-19,3.52559236084978,valentine's day
2016-02-20,3.52559236084978,valentine's day
2016-02-21,3.52559236084978,valentine's day
2016-02-22,3.52559236084978,valentine's day
2016-02-23,3.52559236084978,valentine's day
2016-02-24,1.76279618042489,valentine's day
2016-02-25,1.76279618042489,valentine's day
2016-02-26,1.76279618042489,valentine's day
2016-02-27,1.76279618042489,valentine's day
2016-02-28,1.76279618042489,valentine's day
2016-02-29,1.76279618042489,valentine's day
2016-03-01,1.76279618042489,valentine's day
2016-03-02,1.76279618042489,valentine's day
2016-03-03,1.76279618042489,valentine's day
2016-03-04,1.76279618042489,valentine's day
2016-03-05,1.76279618042489,valentine's day
2016-03-06,1.76279618042489,valentine's day
2016-03-07,1.76279618042489,valentine's day
2016-03-08,1.76279618042489,valentine's day
2016-03-09,1.76279618042489,valentine's day
2016-03-10,1.76279618042489,valentine's day
2016-03-11,1.76279618042489,valentine's day
2016-03-12,1.76279618042489,valentine's day
2016-03-13,1.76279618042489,valentine's day
2016-03-14,3.52559236084978,valentine's day
2016-03-15,1.76279618042489,valentine's day
2016-03-16,1.76279618042489,valentine's day
2016-03-17,1.76279618042489,valentine's day
2016-03-18,1.76279618042489,valentine's day
2016-03-19,1.76279618042489,valentine's day
2016-03-20,1.76279618042489,valentine's day
2016-03-21,1.76279618042489,valentine's day
2016-03-22,1.76279618042489,valentine's day
2016-03-23,1.76279618042489,valentine's day
2016-03-24,1.76279618042489,valentine's day
2016-03-25,1.76279618042489,valentine's day
2016-03-26,1.76279618042489,valentine's day
2016-03-27,1.76279618042489,valentine's day
2016-03-28,1.76279618042489,valentine's day
2016-03-29,1.76279618042489,valentine's day
2016-03-30,1.76279618042489,valentine's day
2016-03-31,1.76279618042489,valentine's day
2016-04-01,1.76279618042489,valentine's day
2016-04-02,1.76279618042489,valentine's day
2016-04-03,1.76279618042489,valentine's day
2016-04-04,1.76279618042489,valentine's day
2016-04-05,1.76279618042489,valentine's day
2016-04-06,1.76279618042489,valentine's day
2016-04-07,1.76279618042489,valentine's day
2016-04-08,1.76279618042489,valentine's day
2016-04-09,1.76279618042489,valentine's day
2016-04-10,1.76279618042489,valentine's day
2016-04-11,1.76279618042489,valentine's day
2016-04-12,1.76279618042489,valentine's day
2016-04-13,1.76279618042489,valentine's day
2016-04-14,1.76279618042489,valentine's day
2016-04-15,1.76279618042489,valentine's day
2016-04-16,1.76279618042489,valentine's day
2016-04-17,1.76279618042489,valentine's day
2016-04-18,1.76279618042489,valentine's day
2016-04-19,1.76279618042489,valentine's day
2016-04-20,1.76279618042489,valentine's day
2016-04-21,1.76279618042489,valentine's day
2016-04-22,1.76279618042489,valentine's day
2016-04-23,1.76279618042489,valentine's day
2016-04-24,1.76279618042489,valentine's day
2016-04-25,1.76279618042489,valentine's day
2016-04-26,1.76279618042489,valentine's day
2016-04-27,1.76279618042489,valentine's day
2016-04-28,1.76279618042489,valentine's day
2016-04-29,1.76279618042489,valentine's day
2016-04-30,1.76279618042489,valentine's day
2016-05-01,1.76279618042489,valentine's day
2016-05-02,1.76279618042489,valentine's day
2016-05-03,1.76279618042489,valentine's day
2016-05-04,1.76279618042489,valentine's day
2016-05-05,1.76279618042489,valentine's day
2016-05-06,1.76279618042489,valentine's day
2016-05-07,1.76279618042489,valentine's day
2016-05-08,1.76279618042489,valentine's day
2016-05-09,1.76279618042489,valentine's day
2016-05-10,1.76279618042489,valentine's day
2016-05-11,1.76279618042489,valentine's day
2016-05-12,1.76279618042489,valentine's day
2016-05-13,1.76279618042489,valentine's day
2016-05-14,1.76279618042489,valentine's day
2016-05-15,1.76279618042489,valentine's day
2016-05-16,1.76279618042489,valentine's day
2016-05-17,1.76279618042489,valentine's day
2016-05-18,1.76279618042489,valentine's day
2016-05-19,1.76279618042489,valentine's day
2016-05-20,1.76279618042489,valentine's day
2016-05-21,1.76279618042489,valentine's day
2016-05-22,1.76279618042489,valentine's day
2016-05-23,1.76279618042489,valentine's day
2016-05-24,1.76279618042489,valentine's day
2016-05-25,1.76279618042489,valentine's day
2016-05-26,1.76279618042489,valentine's day
2016-05-27,1.76279618042489,valentine's day
2016-05-28,1.76279618042489,valentine's day
2016-05-29,1.76279618042489,valentine's day
2016-05-30,1.76279618042489,valentine's day
2016-05-31,1.76279618042489,valentine's day
2016-06-01,1.76279618042489,valentine's day
2016-06-02,1.76279618042489,valentine's day
2016-06-03,1.76279618042489,valentine's day
2016-06-04,1.76279618042489,valentine's day
2016-06-05,1.76279618042489,valentine's day
2016-06-06,1.76279618042489,valentine's day
2016-06-07,1.76279618042489,valentine's day
2016-06-08,1.76279618042489,valentine's day
2016-06-09,1.76279618042489,valentine's day
2016-06-10,1.76279618042489,valentine's day
2016-06-11,1.76279618042489,valentine's day
2016-06-12,1.76279618042489,valentine's day
2016-06-13,1.76279618042489,valentine's day
2016-06-14,1.76279618042489,valentine's day
2016-06-15,1.76279618042489,valentine's day
2016-06-16,1.76279618042489,valentine's day
2016-06-17,1.76279618042489,valentine's day
2016-06-18,1.76279618042489,valentine's day
2016-06-19,1.76279618042489,valentine's day
2016-06-20,1.76279618042489,valentine's day
2016-06-21,1.76279618042489,valentine's day
2016-06-22,1.76279618042489,valentine's day
2016-06-23,1.76279618042489,valentine's day
2016-06-24,1.76279618042489,valentine's day
2016-06-25,1.76279618042489,valentine's day
2016-06-26,1.76279618042489,valentine's day
2016-06-27,1.76279618042489,valentine's day
2016-06-28,1.76279618042489,valentine's day
2016-06-29,1.76279618042489,valentine's day
2016-06-30,1.76279618042489,valentine's day
2016-07-01,1.76279618042489,valentine's day
2016-07-02,1.76279618042489,valentine's day
2016-07-03,1.76279618042489,valentine's day
2016-07-04,1.76279618042489,valentine's day
2016-07-05,1.76279618042489,valentine's day
2016-07-06,1.76279618042489,valentine's day
2016-07-07,1.76279618042489,valentine's day
2016-07-08,1.76279618042489,valentine's day
2016-07-09,1.76279618042489,valentine's day
2016-07-10,1.76279618042489,valentine's day
2016-07-11,1.76279618042489,valentine's day
2016-07-12,1.76279618042489,valentine's day
2016-07-13,1.76279618042489,valentine's day
2016-07-14,1.76279618042489,valentine's day
2016-07-15,1.76279618042489,valentine's day
2016-07-16,1.76279618042489,valentine's day
2016-07-17,1.76279618042489,valentine's day
2016-07-18,1.76279618042489,valentine's day
2016-07-19,1.76279618042489,valentine's day
2016-07-20,1.76279618042489,valentine's day
2016-07-21,1.76279618042489,valentine's day
2016-07-22,1.76279618042489,valentine's day
2016-07-23,1.76279618042489,valentine's day
2016-07-24,1.76279618042489,valentine's day
2016-07-25,1.76279618042489,valentine's day
2016-07-26,1.76279618042489,valentine's day
2016-07-27,1.76279618042489,valentine's day
2016-07-28,1.76279618042489,valentine's day
2016-07-29,1.76279618042489,valentine's day
2016-07-30,1.76279618042489,valentine's day
2016-07-31,1.76279618042489,valentine's day
2016-08-01,1.76279618042489,valentine's day
2016-08-02,1.76279618042489,valentine's day
2016-08-03,1.76279618042489,valentine's day
2016-08-04,1.76279618042489,valentine's day
2016-08-05,1.76279618042489,valentine's day
2016-08-06,1.76279618042489,valentine's day
2016-08-07,1.76279618042489,valentine's day
2016-08-08,1.76279618042489,valentine's day
2016-08-09,1.76279618042489,valentine's day
2016-08-10,1.76279618042489,valentine's day
2016-08-11,1.76279618042489,valentine's day
2016-08-12,1.76279618042489,valentine's day
2016-08-13,1.76279618042489,valentine's day
2016-08-14,1.76279618042489,valentine's day
2016-08-15,1.76279618042489,valentine's day
2016-08-16,1.76279618042489,valentine's day
2016-08-17,1.76279618042489,valentine's day
2016-08-18,1.76279618042489,valentine's day
2016-08-19,1.76279618042489,valentine's day
2016-08-20,1.76279618042489,valentine's day
2016-08-21,1.76279618042489,valentine's day
2016-08-22,1.76279618042489,valentine's day
2016-08-23,1.76279618042489,valentine's day
2016-08-24,1.76279618042489,valentine's day
2016-08-25,1.76279618042489,valentine's day
2016-08-26,1.76279618042489,valentine's day
2016-08-27,1.76279618042489,valentine's day
2016-08-28,1.76279618042489,valentine's day
2016-08-29,1.76279618042489,valentine's day
2016-08-30,1.76279618042489,valentine's day
2016-08-31,1.76279618042489,valentine's day
2016-09-01,1.76279618042489,valentine's day
2016-09-02,1.76279618042489,valentine's day
2016-09-03,1.76279618042489,valentine's day
2016-09-04,1.76279618042489,valentine's day
2016-09-05,1.76279618042489,valentine's day
2016-09-06,1.76279618042489,valentine's day
2016-09-07,1.76279618042489,valentine's day
2016-09-08,1.76279618042489,valentine's day
2016-09-09,1.76279618042489,valentine's day
2016-09-10,1.76279618042489,valentine's day
2016-09-11,1.76279618042489,valentine's day
2016-09-12,1.76279618042489,valentine's day
2016-09-13,1.76279618042489,valentine's day
2016-09-14,1.76279618042489,valentine's day
2016-09-15,1.76279618042489,valentine's day
2016-09-16,3.52559236084978,valentine's day
2016-09-17,10.5767770825493,valentine's day
2016-09-18,3.52559236084978,valentine's day
2016-09-19,1.76279618042489,valentine's day
2016-09-20,1.76279618042489,valentine's day
2016-09-21,1.76279618042489,valentine's day
2016-09-22,1.76279618042489,valentine's day
2016-09-23,1.76279618042489,valentine's day
2016-09-24,1.76279618042489,valentine's day
2016-09-25,1.76279618042489,valentine's day
2016-09-26,1.76279618042489,valentine's day
2016-09-27,1.76279618042489,valentine's day
2016-09-28,1.76279618042489,valentine's day
2016-09-29,1.76279618042489,valentine's day
2016-09-30,1.76279618042489,valentine's day
2016-10-01,1.76279618042489,valentine's day
2016-10-02,1.76279618042489,valentine's day
2016-10-03,1.76279618042489,valentine's day
2016-10-04,1.76279618042489,valentine's day
2016-10-05,1.76279618042489,valentine's day
2016-10-06,1.76279618042489,valentine's day
2016-10-07,1.76279618042489,valentine's day
2016-10-08,1.76279618042489,valentine's day
2016-10-09,1.76279618042489,valentine's day
2016-10-10,1.76279618042489,valentine's day
2016-10-11,1.76279618042489,valentine's day
2016-10-12,1.76279618042489,valentine's day
2016-10-13,1.76279618042489,valentine's day
2016-10-14,1.76279618042489,valentine's day
2016-10-15,1.76279618042489,valentine's day
2016-10-16,1.76279618042489,valentine's day
2016-10-17,1.76279618042489,valentine's day
2016-10-18,1.76279618042489,valentine's day
2016-10-19,1.76279618042489,valentine's day
2016-10-20,1.76279618042489,valentine's day
2016-10-21,1.76279618042489,valentine's day
2016-10-22,1.76279618042489,valentine's day
2016-10-23,1.76279618042489,valentine's day
2016-10-24,1.76279618042489,valentine's day
2016-10-25,1.76279618042489,valentine's day
2016-10-26,1.76279618042489,valentine's day
2016-10-27,1.76279618042489,valentine's day
2016-10-28,1.76279618042489,valentine's day
2016-10-29,1.76279618042489,valentine's day
2016-10-30,1.76279618042489,valentine's day
2016-10-31,1.76279618042489,valentine's day
2016-11-01,1.76279618042489,valentine's day
2016-11-02,1.76279618042489,valentine's day
2016-11-03,1.76279618042489,valentine's day
2016-11-04,1.76279618042489,valentine's day
2016-11-05,1.76279618042489,valentine's day
2016-11-06,1.76279618042489,valentine's day
2016-11-07,1.76279618042489,valentine's day
2016-11-08,1.76279618042489,valentine's day
2016-11-09,1.76279618042489,valentine's day
2016-11-10,1.76279618042489,valentine's day
2016-11-11,1.76279618042489,valentine's day
2016-11-12,1.76279618042489,valentine's day
2016-11-13,1.76279618042489,valentine's day
2016-11-14,1.76279618042489,valentine's day
2016-11-15,1.76279618042489,valentine's day
2016-11-16,1.76279618042489,valentine's day
2016-11-17,1.76279618042489,valentine's day
2016-11-18,1.76279618042489,valentine's day
2016-11-19,1.76279618042489,valentine's day
2016-11-20,1.76279618042489,valentine's day
2016-11-21,1.76279618042489,valentine's day
2016-11-22,1.76279618042489,valentine's day
2016-11-23,1.76279618042489,valentine's day
2016-11-24,1.76279618042489,valentine's day
2016-11-25,1.76279618042489,valentine's day
2016-11-26,1.76279618042489,valentine's day
2016-11-27,1.76279618042489,valentine's day
2016-11-28,1.76279618042489,valentine's day
2016-11-29,1.76279618042489,valentine's day
2016-11-30,1.76279618042489,valentine's day
2016-12-01,1.76279618042489,valentine's day
2016-12-02,1.76279618042489,valentine's day
2016-12-03,1.76279618042489,valentine's day
2016-12-04,1.76279618042489,valentine's day
2016-12-05,1.76279618042489,valentine's day
2016-12-06,1.76279618042489,valentine's day
2016-12-07,1.76279618042489,valentine's day
2016-12-08,1.76279618042489,valentine's day
2016-12-09,1.76279618042489,valentine's day
2016-12-10,1.76279618042489,valentine's day
2016-12-11,1.76279618042489,valentine's day
2016-12-12,1.76279618042489,valentine's day
2016-12-13,1.76279618042489,valentine's day
2016-12-14,1.76279618042489,valentine's day
2016-12-15,1.76279618042489,valentine's day
2016-12-16,1.76279618042489,valentine's day
2016-12-17,1.76279618042489,valentine's day
2016-12-18,1.76279618042489,valentine's day
2016-12-19,1.76279618042489,valentine's day
2016-12-20,1.76279618042489,valentine's day
2016-12-21,1.76279618042489,valentine's day
2016-12-22,1.76279618042489,valentine's day
2016-12-23,1.76279618042489,valentine's day
2016-12-24,1.76279618042489,valentine's day
2016-12-25,1.76279618042489,valentine's day
2016-12-26,1.76279618042489,valentine's day
2016-12-27,1.76279618042489,valentine's day
2016-12-28,1.76279618042489,valentine's day
2016-12-29,1.76279618042489,valentine's day
2016-12-30,1.76279618042489,valentine's day
2016-12-31,1.76279618042489,valentine's day
2017-01-01,1.76279618042489,valentine's day
2017-01-02,3.52559236084978,valentine's day
2017-01-03,3.52559236084978,valentine's day
2017-01-04,3.52559236084978,valentine's day
2017-01-05,3.52559236084978,valentine's day
2017-01-06,3.52559236084978,valentine's day
2017-01-07,3.52559236084978,valentine's day
2017-01-08,3.52559236084978,valentine's day
2017-01-09,3.52559236084978,valentine's day
2017-01-10,3.52559236084978,valentine's day
2017-01-11,3.52559236084978,valentine's day
2017-01-12,3.52559236084978,valentine's day
2017-01-13,3.52559236084978,valentine's day
2017-01-14,3.52559236084978,valentine's day
2017-01-15,3.52559236084978,valentine's day
2017-01-16,7.05118472169955,valentine's day
2017-01-17,7.05118472169955,valentine's day
2017-01-18,7.05118472169955,valentine's day
2017-01-19,7.05118472169955,valentine's day
2017-01-20,7.05118472169955,valentine's day
2017-01-21,7.05118472169955,valentine's day
2017-01-22,7.05118472169955,valentine's day
2017-01-23,7.05118472169955,valentine's day
2017-01-24,7.05118472169955,valentine's day
2017-01-25,10.5767770825493,valentine's day
2017-01-26,10.5767770825493,valentine's day
2017-01-27,10.5767770825493,valentine's day
2017-01-28,10.5767770825493,valentine's day
2017-01-29,10.5767770825493,valentine's day
2017-01-30,14.1023694433991,valentine's day
2017-01-31,14.1023694433991,valentine's day
2017-02-01,17.6279618042489,valentine's day
2017-02-02,21.1535541650987,valentine's day
2017-02-03,17.6279618042489,valentine's day
2017-02-04,17.6279618042489,valentine's day
2017-02-05,21.1535541650987,valentine's day
2017-02-06,28.2047388867982,valentine's day
2017-02-07,35.2559236084978,valentine's day
2017-02-08,38.7815159693475,valentine's day
2017-02-09,38.7815159693475,valentine's day
2017-02-10,42.3071083301973,valentine's day
2017-02-11,49.3582930518969,valentine's day
2017-02-12,63.460662495296,valentine's day
2017-02-13,162.17724859909,valentine's day
2017-02-14,352.559236084978,valentine's day
2017-02-15,45.8327006910471,valentine's day
2017-02-16,10.5767770825493,valentine's day
2017-02-17,7.05118472169955,valentine's day
2017-02-18,7.05118472169955,valentine's day
2017-02-19,3.52559236084978,valentine's day
2017-02-20,3.52559236084978,valentine's day
2017-02-21,3.52559236084978,valentine's day
2017-02-22,3.52559236084978,valentine's day
2017-02-23,3.52559236084978,valentine's day
2017-02-24,3.52559236084978,valentine's day
2017-02-25,1.76279618042489,valentine's day
2017-02-26,1.76279618042489,valentine's day
2017-02-27,1.76279618042489,valentine's day
2017-02-28,1.76279618042489,valentine's day
2017-03-01,1.76279618042489,valentine's day
2017-03-02,1.76279618042489,valentine's day
2017-03-03,1.76279618042489,valentine's day
2017-03-04,1.76279618042489,valentine's day
2017-03-05,1.76279618042489,valentine's day
2017-03-06,1.76279618042489,valentine's day
2017-03-07,1.76279618042489,valentine's day
2017-03-08,1.76279618042489,valentine's day
2017-03-09,1.76279618042489,valentine's day
2017-03-10,1.76279618042489,valentine's day
2017-03-11,1.76279618042489,valentine's day
2017-03-12,1.76279618042489,valentine's day
2017-03-13,1.76279618042489,valentine's day
2017-03-14,3.52559236084978,valentine's day
2017-03-15,1.76279618042489,valentine's day
2017-03-16,1.76279618042489,valentine's day
2017-03-17,1.76279618042489,valentine's day
2017-03-18,1.76279618042489,valentine's day
2017-03-19,1.76279618042489,valentine's day
2017-03-20,1.76279618042489,valentine's day
2017-03-21,1.76279618042489,valentine's day
2017-03-22,1.76279618042489,valentine's day
2017-03-23,1.76279618042489,valentine's day
2017-03-24,1.76279618042489,valentine's day
2017-03-25,1.76279618042489,valentine's day
2017-03-26,1.76279618042489,valentine's day
2017-03-27,1.76279618042489,valentine's day
2017-03-28,1.76279618042489,valentine's day
2017-03-29,1.76279618042489,valentine's day
2017-03-30,1.76279618042489,valentine's day
2017-03-31,1.76279618042489,valentine's day
2017-04-01,1.76279618042489,valentine's day
2017-04-02,1.76279618042489,valentine's day
2017-04-03,1.76279618042489,valentine's day
2017-04-04,1.76279618042489,valentine's day
2017-04-05,1.76279618042489,valentine's day
2017-04-06,1.76279618042489,valentine's day
2017-04-07,1.76279618042489,valentine's day
2017-04-08,1.76279618042489,valentine's day
2017-04-09,1.76279618042489,valentine's day
2017-04-10,1.76279618042489,valentine's day
2017-04-11,1.76279618042489,valentine's day
2017-04-12,1.76279618042489,valentine's day
2017-04-13,1.76279618042489,valentine's day
2017-04-14,1.76279618042489,valentine's day
2017-04-15,1.76279618042489,valentine's day
2017-04-16,1.76279618042489,valentine's day
2017-04-17,1.76279618042489,valentine's day
2017-04-18,1.76279618042489,valentine's day
2017-04-19,1.76279618042489,valentine's day
2017-04-20,1.76279618042489,valentine's day
2017-04-21,1.76279618042489,valentine's day
2017-04-22,1.76279618042489,valentine's day
2017-04-23,1.76279618042489,valentine's day
2017-04-24,1.76279618042489,valentine's day
2017-04-25,1.76279618042489,valentine's day
2017-04-26,1.76279618042489,valentine's day
2017-04-27,1.76279618042489,valentine's day
2017-04-28,1.76279618042489,valentine's day
2017-04-29,1.76279618042489,valentine's day
2017-04-30,1.76279618042489,valentine's day
2017-05-01,1.76279618042489,valentine's day
2017-05-02,1.76279618042489,valentine's day
2017-05-03,1.76279618042489,valentine's day
2017-05-04,1.76279618042489,valentine's day
2017-05-05,1.76279618042489,valentine's day
2017-05-06,1.76279618042489,valentine's day
2017-05-07,1.76279618042489,valentine's day
2017-05-08,1.76279618042489,valentine's day
2017-05-09,1.76279618042489,valentine's day
2017-05-10,1.76279618042489,valentine's day
2017-05-11,1.76279618042489,valentine's day
2017-05-12,1.76279618042489,valentine's day
2017-05-13,1.76279618042489,valentine's day
2017-05-14,1.76279618042489,valentine's day
2017-05-15,1.76279618042489,valentine's day
2017-05-16,1.76279618042489,valentine's day
2017-05-17,1.76279618042489,valentine's day
2017-05-18,1.76279618042489,valentine's day
2017-05-19,1.76279618042489,valentine's day
2017-05-20,1.76279618042489,valentine's day
2017-05-21,1.76279618042489,valentine's day
2017-05-22,1.76279618042489,valentine's day
2017-05-23,1.76279618042489,valentine's day
2017-05-24,1.76279618042489,valentine's day
2017-05-25,1.76279618042489,valentine's day
2017-05-26,1.76279618042489,valentine's day
2017-05-27,1.76279618042489,valentine's day
2017-05-28,1.76279618042489,valentine's day
2017-05-29,1.76279618042489,valentine's day
2017-05-30,1.76279618042489,valentine's day
2017-05-31,1.76279618042489,valentine's day
2017-06-01,1.76279618042489,valentine's day
2017-06-02,1.76279618042489,valentine's day
2017-06-03,1.76279618042489,valentine's day
2017-06-04,1.76279618042489,valentine's day
2017-06-05,1.76279618042489,valentine's day
2017-06-06,1.76279618042489,valentine's day
2017-06-07,1.76279618042489,valentine's day
2017-06-08,1.76279618042489,valentine's day
2017-06-09,1.76279618042489,valentine's day
2017-06-10,1.76279618042489,valentine's day
2017-06-11,1.76279618042489,valentine's day
2017-06-12,1.76279618042489,valentine's day
2017-06-13,1.76279618042489,valentine's day
2017-06-14,1.76279618042489,valentine's day
2017-06-15,1.76279618042489,valentine's day
2017-06-16,1.76279618042489,valentine's day
2017-06-17,1.76279618042489,valentine's day
2017-06-18,1.76279618042489,valentine's day
2017-06-19,1.76279618042489,valentine's day
2017-06-20,1.76279618042489,valentine's day
2017-06-21,1.76279618042489,valentine's day
2017-06-22,1.76279618042489,valentine's day
2017-06-23,1.76279618042489,valentine's day
2017-06-24,1.76279618042489,valentine's day
2017-06-25,1.76279618042489,valentine's day
2017-06-26,1.76279618042489,valentine's day
2017-06-27,1.76279618042489,valentine's day
2017-06-28,1.76279618042489,valentine's day
2017-06-29,1.76279618042489,valentine's day
2017-06-30,1.76279618042489,valentine's day
2017-07-01,1.76279618042489,valentine's day
2017-07-02,1.76279618042489,valentine's day
2017-07-03,1.76279618042489,valentine's day
2017-07-04,1.76279618042489,valentine's day
2017-07-05,1.76279618042489,valentine's day
2017-07-06,1.76279618042489,valentine's day
2017-07-07,1.76279618042489,valentine's day
2017-07-08,1.76279618042489,valentine's day
2017-07-09,1.76279618042489,valentine's day
2017-07-10,1.76279618042489,valentine's day
2017-07-11,1.76279618042489,valentine's day
2017-07-12,1.76279618042489,valentine's day
2017-07-13,1.76279618042489,valentine's day
2017-07-14,1.76279618042489,valentine's day
2017-07-15,1.76279618042489,valentine's day
2017-07-16,1.76279618042489,valentine's day
2017-07-17,1.76279618042489,valentine's day
2017-07-18,1.76279618042489,valentine's day
2017-07-19,1.76279618042489,valentine's day
2017-07-20,1.76279618042489,valentine's day
2017-07-21,1.76279618042489,valentine's day
2017-07-22,1.76279618042489,valentine's day
2017-07-23,1.76279618042489,valentine's day
2017-07-24,1.76279618042489,valentine's day
2017-07-25,1.76279618042489,valentine's day
2017-07-26,1.76279618042489,valentine's day
2017-07-27,1.76279618042489,valentine's day
2017-07-28,1.76279618042489,valentine's day
2017-07-29,1.76279618042489,valentine's day
2017-07-30,1.76279618042489,valentine's day
2017-07-31,1.76279618042489,valentine's day
2017-08-01,1.76279618042489,valentine's day
2017-08-02,1.76279618042489,valentine's day
2017-08-03,1.76279618042489,valentine's day
2017-08-04,1.76279618042489,valentine's day
2017-08-05,1.76279618042489,valentine's day
2017-08-06,1.76279618042489,valentine's day
